Payment_time,Transaction_id,Partner_transaction_id,Gross_amount,Rmb_gross_amount,Fee_type,Fee_amount,Fee_rmb_amount,Currency,Rate,Remark
2018-03-29 00:19:03,2018032921001001460595656391	,141881023027382188	,16.37	,102.95	,Tmall Logisitic,1.74	,10.95,USD	,6.28890000	,菜鸟-保税_进口关税(商家){LP00093597542722}_2604839566
2018-03-29 00:21:36,2018032921001001760586715327	,141934780963929860	,0.16	,1.00	,Tmall Global Commission,0.00	,0.00,USD	,6.28890000	,Tmall Global Commission
2018-03-29 00:21:36,2018032921001001760586715327	,141934780963929860	,0.16	,1.00	,Alipay commission,0.00	,0.01,USD	,6.28890000	,Alipay service fee
2018-03-29 01:02:31,2018032921001001590595089315	,141872957692952468	,8.18	,51.47	,Alipay commission,0.08	,0.51,USD	,6.28890000	,Alipay service fee
2018-03-29 01:02:31,2018032921001001590595089315	,141872957692952468	,8.18	,51.47	,Tmall Logisitic,0.87	,5.47,USD	,6.28890000	,菜鸟-保税_进口关税(商家){LP00097474597906}_2604839566
2018-03-29 01:02:31,2018032921001001590595089315	,141872957692952468	,8.18	,51.47	,Tmall Logisitic,2.07	,13.00,USD	,6.28890000	,菜鸟-保税_服务费用(商家){LP00097474597906}_2604839566
2018-03-29 01:02:31,2018032921001001590595089315	,141872957692952468	,8.18	,51.47	,Tmall Global Commission,0.15	,0.92,USD	,6.28890000	,Tmall Global Commission
2018-03-29 01:25:30,2018032921001001770586627090	,141885951844669189	,0.16	,1.00	,Alipay commission,0.00	,0.01,USD	,6.28890000	,Alipay service fee
2018-03-29 01:25:30,2018032921001001770586627090	,141885951844669189	,0.16	,1.00	,Tmall Global Commission,0.00	,0.00,USD	,6.28890000	,Tmall Global Commission
2018-03-29 01:37:43,2018032921001001770585736617	,141876877281669189	,25.02	,157.37	,Tmall Global Commission,0.41	,2.60,USD	,6.28890000	,Tmall Global Commission
2018-03-29 01:37:43,2018032921001001770585736617	,141876877281669189	,25.02	,157.37	,Tmall Logisitic,3.02	,19.00,USD	,6.28890000	,菜鸟-保税_服务费用(商家){LP00097475376463}_2604839566
2018-03-29 01:37:43,2018032921001001770585736617	,141876877281669189	,25.02	,157.37	,Tmall Logisitic,4.35	,27.37,USD	,6.28890000	,菜鸟-保税_进口关税(商家){LP00097475376463}_2604839566
2018-03-29 01:37:43,2018032921001001770585736617	,141876877281669189	,25.02	,157.37	,Alipay commission,0.25	,1.57,USD	,6.28890000	,Alipay service fee
2018-03-29 05:27:29,2018032921001001090576332591	,142291966463303328	,24.55	,154.42	,Alipay commission,0.24	,1.54,USD	,6.28890000	,Alipay service fee
2018-03-29 05:27:29,2018032921001001090576332591	,142291966463303328	,24.55	,154.42	,Tmall Global Commission,0.44	,2.76,USD	,6.28890000	,Tmall Global Commission
2018-03-29 05:27:29,2018032921001001090576332591	,142291966463303328	,24.55	,154.42	,Tmall Logisitic,2.61	,16.42,USD	,6.28890000	,菜鸟-保税_进口关税(商家){LP00093600722747}_2604839566
2018-03-29 05:27:29,2018032921001001090576332591	,142291966463303328	,24.55	,154.42	,Tmall Logisitic,2.54	,16.00,USD	,6.28890000	,菜鸟-保税_服务费用(商家){LP00093600722747}_2604839566
2018-03-29 07:16:35,2018032921001001480579423647	,141892221296253198	,8.18	,51.47	,Alipay commission,0.08	,0.51,USD	,6.28890000	,Alipay service fee
2018-03-29 07:16:35,2018032921001001480579423647	,141892221296253198	,8.18	,51.47	,Tmall Global Commission,0.15	,0.92,USD	,6.28890000	,Tmall Global Commission
2018-03-29 07:16:35,2018032921001001480579423647	,141892221296253198	,8.18	,51.47	,Tmall Logisitic,0.87	,5.47,USD	,6.28890000	,菜鸟-保税_进口关税(商家){LP00097477945296}_2604839566
2018-03-29 07:16:35,2018032921001001480579423647	,141892221296253198	,8.18	,51.47	,Tmall Logisitic,2.07	,13.00,USD	,6.28890000	,菜鸟-保税_服务费用(商家){LP00097477945296}_2604839566
2018-03-29 07:54:03,2018032921001001480579544348	,142125925512646711	,0.16	,1.00	,Alipay commission,0.00	,0.01,USD	,6.28890000	,Alipay service fee
2018-03-29 07:54:03,2018032921001001480579544348	,142125925512646711	,0.16	,1.00	,Tmall Global Commission,0.00	,0.00,USD	,6.28890000	,Tmall Global Commission
2018-03-29 07:54:51,2018032921001001340597788997	,129450190845225841	,0.16	,1.00	,Tmall Global Commission,0.00	,0.00,USD	,6.28890000	,Tmall Global Commission
2018-03-29 07:54:51,2018032921001001340597788997	,129450190845225841	,0.16	,1.00	,Alipay commission,0.00	,0.01,USD	,6.28890000	,Alipay service fee
2018-03-29 08:12:31,2018032921001001480581179452	,142128249735646711	,29.83	,187.58	,Tmall Logisitic,2.54	,16.00,USD	,6.28890000	,菜鸟-保税_服务费用(商家){LP00096713927226}_2604839566
2018-03-29 08:12:31,2018032921001001480581179452	,142128249735646711	,29.83	,187.58	,Tmall Global Commission,0.50	,3.14,USD	,6.28890000	,Tmall Global Commission
2018-03-29 08:12:31,2018032921001001480581179452	,142128249735646711	,29.83	,187.58	,Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(142128249737646711),0.97	,6.08,USD	,6.28890000	,2018032921001001480581179452-Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(142128249737646711)
2018-03-29 08:12:31,2018032921001001480581179452	,142128249735646711	,29.83	,187.58	,Tmall Logisitic,4.86	,30.58,USD	,6.28890000	,菜鸟-保税_进口关税(商家){LP00096713927226}_2604839566
2018-03-29 08:12:31,2018032921001001480581179452	,142128249735646711	,29.83	,187.58	,Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(142128249736646711),0.28	,1.77,USD	,6.28890000	,2018032921001001480581179452-Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(142128249736646711)
2018-03-29 08:12:31,2018032921001001480581179452	,142128249735646711	,29.83	,187.58	,Alipay commission,0.30	,1.88,USD	,6.28890000	,Alipay service fee
2018-03-29 08:43:14,2018032921001001370508638465	,129419417420568433	,8.18	,51.47	,Tmall Logisitic,2.07	,13.00,USD	,6.28890000	,菜鸟-保税_服务费用(商家){LP00093605828662}_2604839566
2018-03-29 08:43:14,2018032921001001370508638465	,129419417420568433	,8.18	,51.47	,Tmall Logisitic,0.87	,5.47,USD	,6.28890000	,菜鸟-保税_进口关税(商家){LP00093605828662}_2604839566
2018-03-29 08:43:14,2018032921001001370508638465	,129419417420568433	,8.18	,51.47	,Tmall Global Commission,0.15	,0.92,USD	,6.28890000	,Tmall Global Commission
2018-03-29 08:43:14,2018032921001001370508638465	,129419417420568433	,8.18	,51.47	,Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(129419417420568433),0.37	,2.30,USD	,6.28890000	,2018032921001001370508638465-Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(129419417420568433)
2018-03-29 08:43:14,2018032921001001370508638465	,129419417420568433	,8.18	,51.47	,Alipay commission,0.08	,0.51,USD	,6.28890000	,Alipay service fee
2018-03-29 08:58:26,2018032921001001260596923981	,142442271831996211	,8.18	,51.47	,Alipay commission,0.08	,0.51,USD	,6.28890000	,Alipay service fee
2018-03-29 08:58:26,2018032921001001260596923981	,142442271831996211	,-8.18	,-51.47	,Tmall Global Commission,-0.15	,-0.92,USD	,	,Tmall Global Commission
2018-03-29 08:58:26,2018032921001001260596923981	,142442271831996211	,8.18	,51.47	,Tmall Logisitic,2.07	,13.00,USD	,6.28890000	,菜鸟-保税_服务费用(商家){LP00096716626311}_2604839566
2018-03-29 08:58:26,2018032921001001260596923981	,142442271831996211	,8.18	,51.47	,Tmall Logisitic,0.87	,5.47,USD	,6.28890000	,菜鸟-保税_进口关税(商家){LP00096716626311}_2604839566
2018-03-29 08:58:26,2018032921001001260596923981	,142442271831996211	,8.18	,51.47	,Tmall Global Commission,0.15	,0.92,USD	,6.28890000	,Tmall Global Commission
2018-03-29 08:58:26,2018032921001001260596923981	,142442271831996211	,-8.18	,-51.47	,Alipay commission,-0.08	,-0.51,USD	,	,Alipay service fee
2018-03-29 09:17:12,2018032921001001130578277206	,129376772520103644	,0.16	,1.00	,Tmall Global Commission,0.00	,0.00,USD	,6.28890000	,Tmall Global Commission
2018-03-29 09:17:12,2018032921001001130578277206	,129376772520103644	,0.16	,1.00	,Alipay commission,0.00	,0.01,USD	,6.28890000	,Alipay service fee
2018-03-29 09:25:55,2018032921001001760588287726	,141906306457929860	,22.18	,139.46	,Tmall Global Commission,0.36	,2.28,USD	,6.28890000	,Tmall Global Commission
2018-03-29 09:25:55,2018032921001001760588287726	,141906306457929860	,22.18	,139.46	,Tmall Logisitic,2.54	,16.00,USD	,6.28890000	,菜鸟-保税_服务费用(商家){LP00093609284270}_2604839566
2018-03-29 09:25:55,2018032921001001760588287726	,141906306457929860	,22.18	,139.46	,Tmall Logisitic,4.05	,25.46,USD	,6.28890000	,菜鸟-保税_进口关税(商家){LP00093609284270}_2604839566
2018-03-29 09:25:55,2018032921001001760588287726	,141906306457929860	,22.18	,139.46	,Alipay commission,0.22	,1.39,USD	,6.28890000	,Alipay service fee
2018-03-29 10:14:39,2018032921001001360578945468	,129484882830447456	,16.03	,100.78	,Tmall Logisitic,2.07	,13.00,USD	,6.28890000	,菜鸟-保税_服务费用(商家){LP00093614264335}_2604839566
2018-03-29 10:14:39,2018032921001001360578945468	,129484882830447456	,16.03	,100.78	,Tmall Global Commission,0.28	,1.78,USD	,6.28890000	,Tmall Global Commission
2018-03-29 10:14:39,2018032921001001360578945468	,129484882830447456	,16.03	,100.78	,Tmall Logisitic,1.87	,11.78,USD	,6.28890000	,菜鸟-保税_进口关税(商家){LP00093614264335}_2604839566
2018-03-29 10:14:39,2018032921001001360578945468	,129484882830447456	,16.03	,100.78	,Alipay commission,0.16	,1.01,USD	,6.28890000	,Alipay service fee
2018-03-29 12:02:48,2018032921001001150576484856	,142513139364088105	,8.16	,51.47	,Alipay commission,0.08	,0.51,USD	,6.30880000	,Alipay service fee
2018-03-29 12:02:48,2018032921001001150576484856	,142513139364088105	,8.16	,51.47	,Tmall Logisitic,2.06	,13.00,USD	,6.30880000	,菜鸟-保税_服务费用(商家){LP00093624806151}_2604839566
2018-03-29 12:02:48,2018032921001001150576484856	,142513139364088105	,8.16	,51.47	,Tmall Logisitic,0.87	,5.47,USD	,6.30880000	,菜鸟-保税_进口关税(商家){LP00093624806151}_2604839566
2018-03-29 12:02:48,2018032921001001150576484856	,142513139364088105	,8.16	,51.47	,Tmall Global Commission,0.15	,0.92,USD	,6.30880000	,Tmall Global Commission
2018-03-29 12:30:36,2018032921001001310584012885	,142216785661417121	,8.16	,51.47	,Alipay commission,0.08	,0.51,USD	,6.30880000	,Alipay service fee
2018-03-29 12:30:36,2018032921001001310584012885	,142216785661417121	,8.16	,51.47	,Tmall Global Commission,0.15	,0.92,USD	,6.30880000	,Tmall Global Commission
2018-03-29 12:30:36,2018032921001001310584012885	,142216785661417121	,8.16	,51.47	,Tmall Logisitic,2.06	,13.00,USD	,6.30880000	,菜鸟-保税_服务费用(商家){LP00096735773775}_2604839566
2018-03-29 12:30:36,2018032921001001310584012885	,142216785661417121	,8.16	,51.47	,Tmall Logisitic,0.87	,5.47,USD	,6.30880000	,菜鸟-保税_进口关税(商家){LP00096735773775}_2604839566
2018-03-29 13:28:30,2018032921001001670226829965	,142543379429219501	,0.16	,1.00	,Tmall Global Commission,0.00	,0.00,USD	,6.30880000	,Tmall Global Commission
2018-03-29 13:28:30,2018032921001001670226829965	,142543379429219501	,0.16	,1.00	,Alipay commission,0.00	,0.01,USD	,6.30880000	,Alipay service fee
2018-03-29 13:33:41,2018032921001001210502096922	,142047063532454370	,15.97	,100.78	,Tmall Logisitic,1.87	,11.78,USD	,6.30880000	,菜鸟-保税_进口关税(商家){LP00093632564003}_2604839566
2018-03-29 13:33:41,2018032921001001210502096922	,142047063532454370	,15.97	,100.78	,Tmall Global Commission,0.28	,1.78,USD	,6.30880000	,Tmall Global Commission
2018-03-29 13:33:41,2018032921001001210502096922	,142047063532454370	,15.97	,100.78	,Tmall Logisitic,2.06	,13.00,USD	,6.30880000	,菜鸟-保税_服务费用(商家){LP00093632564003}_2604839566
2018-03-29 13:33:41,2018032921001001210502096922	,142047063532454370	,15.97	,100.78	,Alipay commission,0.16	,1.01,USD	,6.30880000	,Alipay service fee
2018-03-29 14:37:38,2018032921001001580589087267	,142094354216161076	,24.13	,152.25	,Tmall Logisitic,2.54	,16.00,USD	,6.30880000	,菜鸟-保税_服务费用(商家){LP00093638013784}_2604839566
2018-03-29 14:37:38,2018032921001001580589087267	,142094354216161076	,24.13	,152.25	,Tmall Global Commission,0.43	,2.70,USD	,6.30880000	,Tmall Global Commission
2018-03-29 14:37:38,2018032921001001580589087267	,142094354216161076	,24.13	,152.25	,Tmall Logisitic,2.73	,17.25,USD	,6.30880000	,菜鸟-保税_进口关税(商家){LP00093638013784}_2604839566
2018-03-29 14:37:38,2018032921001001580589087267	,142094354216161076	,24.13	,152.25	,Alipay commission,0.24	,1.52,USD	,6.30880000	,Alipay service fee
2018-03-29 15:51:05,2018032921001001280561473815	,129594922255445135	,29.80	,187.99	,Tmall Logisitic,3.17	,19.99,USD	,6.30880000	,菜鸟-保税_进口关税(商家){LP00097520742503}_2604839566
2018-03-29 15:51:05,2018032921001001280561473815	,129594922255445135	,29.80	,187.99	,Alipay commission,0.30	,1.88,USD	,6.30880000	,Alipay service fee
2018-03-29 15:51:05,2018032921001001280561473815	,129594922255445135	,29.80	,187.99	,Tmall Global Commission,0.53	,3.36,USD	,6.30880000	,Tmall Global Commission
2018-03-29 15:51:05,2018032921001001280561473815	,129594922255445135	,29.80	,187.99	,Tmall Logisitic,2.54	,16.00,USD	,6.30880000	,菜鸟-保税_服务费用(商家){LP00097520742503}_2604839566
2018-03-29 15:51:05,2018032921001001280561473815	,129594922255445135	,29.80	,187.99	,Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(129594922255445135),1.33	,8.40,USD	,6.30880000	,2018032921001001280561473815-Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(129594922255445135)
2018-03-29 16:14:33,2018032921001001280561463226	,129564989418492055	,8.16	,51.47	,Alipay commission,0.08	,0.51,USD	,6.30880000	,Alipay service fee
2018-03-29 16:14:33,2018032921001001280561463226	,129564989418492055	,8.16	,51.47	,Tmall Logisitic,2.06	,13.00,USD	,6.30880000	,菜鸟-保税_服务费用(商家){LP00093646808870}_2604839566
2018-03-29 16:14:33,2018032921001001280561463226	,129564989418492055	,8.16	,51.47	,Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(129564989418492055),0.36	,2.30,USD	,6.30880000	,2018032921001001280561463226-Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(129564989418492055)
2018-03-29 16:14:33,2018032921001001280561463226	,129564989418492055	,8.16	,51.47	,Tmall Global Commission,0.15	,0.92,USD	,6.30880000	,Tmall Global Commission
2018-03-29 16:14:33,2018032921001001280561463226	,129564989418492055	,8.16	,51.47	,Tmall Logisitic,0.87	,5.47,USD	,6.30880000	,菜鸟-保税_进口关税(商家){LP00093646808870}_2604839566
2018-03-29 17:27:28,2018032921001001520541111622	,142130529341435194	,0.16	,1.00	,Tmall Global Commission,0.00	,0.00,USD	,6.30880000	,Tmall Global Commission
2018-03-29 17:27:28,2018032921001001520541111622	,142130529341435194	,0.16	,1.00	,Alipay commission,0.00	,0.01,USD	,6.30880000	,Alipay service fee
2018-03-29 17:50:50,2018032921001001840560009178	,142140049162113285	,8.16	,51.47	,Alipay commission,0.08	,0.51,USD	,6.30880000	,Alipay service fee
2018-03-29 17:50:50,2018032921001001840560009178	,142140049162113285	,8.16	,51.47	,Tmall Logisitic,0.87	,5.47,USD	,6.30880000	,菜鸟-保税_进口关税(商家){LP00093654662512}_2604839566
2018-03-29 17:50:50,2018032921001001840560009178	,142140049162113285	,8.16	,51.47	,Tmall Logisitic,2.06	,13.00,USD	,6.30880000	,菜鸟-保税_服务费用(商家){LP00093654662512}_2604839566
2018-03-29 17:50:50,2018032921001001840560009178	,142140049162113285	,8.16	,51.47	,Tmall Global Commission,0.15	,0.92,USD	,6.30880000	,Tmall Global Commission
2018-03-29 19:27:24,2018032921001001970559767517	,142352445836684519	,29.80	,187.99	,Tmall Global Commission,0.53	,3.36,USD	,6.30880000	,Tmall Global Commission
2018-03-29 19:27:24,2018032921001001970559767517	,142352445836684519	,29.80	,187.99	,Tmall Logisitic,3.17	,19.99,USD	,6.30880000	,菜鸟-保税_进口关税(商家){LP00096769685608}_2604839566
2018-03-29 19:27:24,2018032921001001970559767517	,142352445836684519	,29.80	,187.99	,Tmall Logisitic,2.54	,16.00,USD	,6.30880000	,菜鸟-保税_服务费用(商家){LP00096769685608}_2604839566
2018-03-29 19:27:24,2018032921001001970559767517	,142352445836684519	,29.80	,187.99	,Alipay commission,0.30	,1.88,USD	,6.30880000	,Alipay service fee
2018-03-29 22:06:03,2018032921001001660288592482	,142422164663386103	,13.83	,87.28	,Alipay commission,0.14	,0.87,USD	,6.30880000	,Alipay service fee
2018-03-29 22:06:03,2018032921001001660288592482	,142422164663386103	,13.83	,87.28	,Tmall Global Commission,0.25	,1.56,USD	,6.30880000	,Tmall Global Commission
2018-03-29 22:06:03,2018032921001001660288592482	,142422164663386103	,13.83	,87.28	,Tmall Logisitic,2.06	,13.00,USD	,6.30880000	,菜鸟-保税_服务费用(商家){LP00096782621544}_2604839566
2018-03-29 22:06:03,2018032921001001660288592482	,142422164663386103	,13.83	,87.28	,Tmall Logisitic,1.47	,9.28,USD	,6.30880000	,菜鸟-保税_进口关税(商家){LP00096782621544}_2604839566
2018-03-29 22:06:03,2018032921001001660288592482	,142422164663386103	,-1.59	,-10.00	,Alipay commission,-0.02	,-0.10,USD	,	,Alipay service fee
2018-03-29 22:06:03,2018032921001001660288592482	,142422164663386103	,-1.59	,-10.00	,Tmall Global Commission,-0.03	,-0.18,USD	,	,Tmall Global Commission
2018-03-29 22:07:55,2018032921001001580588869130	,129610768556680950	,8.16	,51.47	,Tmall Logisitic,0.87	,5.47,USD	,6.30880000	,菜鸟-保税_进口关税(商家){LP00096782855225}_2604839566
2018-03-29 22:07:55,2018032921001001580588869130	,129610768556680950	,8.16	,51.47	,Alipay commission,0.08	,0.51,USD	,6.30880000	,Alipay service fee
2018-03-29 22:07:55,2018032921001001580588869130	,129610768556680950	,8.16	,51.47	,Tmall Global Commission,0.15	,0.92,USD	,6.30880000	,Tmall Global Commission
2018-03-29 22:07:55,2018032921001001580588869130	,129610768556680950	,8.16	,51.47	,Tmall Logisitic,2.06	,13.00,USD	,6.30880000	,菜鸟-保税_服务费用(商家){LP00096782855225}_2604839566
2018-03-29 22:29:11,2018032921001001480585030489	,142309280308003275	,13.83	,87.28	,Alipay commission,0.14	,0.87,USD	,6.30880000	,Alipay service fee
2018-03-29 22:29:11,2018032921001001480585030489	,142309280308003275	,13.83	,87.28	,Tmall Logisitic,1.47	,9.28,USD	,6.30880000	,菜鸟-保税_进口关税(商家){LP00097551432666}_2604839566
2018-03-29 22:29:11,2018032921001001480585030489	,142309280308003275	,13.83	,87.28	,Tmall Global Commission,0.25	,1.56,USD	,6.30880000	,Tmall Global Commission
2018-03-29 22:29:11,2018032921001001480585030489	,142309280308003275	,13.83	,87.28	,Tmall Logisitic,2.06	,13.00,USD	,6.30880000	,菜鸟-保税_服务费用(商家){LP00097551432666}_2604839566
2018-03-29 22:55:31,2018032921001001540560714331	,129624796624900554	,8.16	,51.47	,Tmall Logisitic,0.87	,5.47,USD	,6.30880000	,菜鸟-保税_进口关税(商家){LP00097553041910}_2604839566
2018-03-29 22:55:31,2018032921001001540560714331	,129624796624900554	,8.16	,51.47	,Tmall Global Commission,0.15	,0.92,USD	,6.30880000	,Tmall Global Commission
2018-03-29 22:55:31,2018032921001001540560714331	,129624796624900554	,8.16	,51.47	,Tmall Logisitic,2.06	,13.00,USD	,6.30880000	,菜鸟-保税_服务费用(商家){LP00097553041910}_2604839566
2018-03-29 22:55:31,2018032921001001540560714331	,129624796624900554	,8.16	,51.47	,Alipay commission,0.08	,0.51,USD	,6.30880000	,Alipay service fee
2018-03-29 22:59:23,2018032921001001790238670847	,142287806880257576	,18.80	,118.61	,Tmall Global Commission,0.34	,2.12,USD	,6.30880000	,Tmall Global Commission
2018-03-29 22:59:23,2018032921001001790238670847	,142287806880257576	,18.80	,118.61	,Tmall Logisitic,2.06	,13.00,USD	,6.30880000	,菜鸟-保税_服务费用(商家){LP00097553544777}_2604839566
2018-03-29 22:59:23,2018032921001001790238670847	,142287806880257576	,18.80	,118.61	,Tmall Logisitic,2.00	,12.61,USD	,6.30880000	,菜鸟-保税_进口关税(商家){LP00097553544777}_2604839566
2018-03-29 22:59:23,2018032921001001790238670847	,142287806880257576	,18.80	,118.61	,Alipay commission,0.19	,1.19,USD	,6.30880000	,Alipay service fee
2018-03-29 23:28:06,2018032921001001600594599845	,129778155535179854	,16.32	,102.95	,Alipay commission,0.16	,1.03,USD	,6.30880000	,Alipay service fee
2018-03-29 23:28:06,2018032921001001600594599845	,129778155535179854	,16.32	,102.95	,Tmall Global Commission,0.29	,1.84,USD	,6.30880000	,Tmall Global Commission
2018-03-29 23:28:06,2018032921001001600594599845	,129778155535179854	,16.32	,102.95	,Tmall Logisitic,2.06	,13.00,USD	,6.30880000	,菜鸟-保税_服务费用(商家){LP00096788830837}_2604839566
2018-03-29 23:28:06,2018032921001001600594599845	,129778155535179854	,16.32	,102.95	,Tmall Logisitic,1.74	,10.95,USD	,6.30880000	,菜鸟-保税_进口关税(商家){LP00096788830837}_2604839566
2018-03-29 23:45:39,2018032921001001130582557622	,129780927951103644	,12.65	,79.80	,Tmall Logisitic,2.19	,13.80,USD	,6.30880000	,菜鸟-保税_进口关税(商家){LP00093680348393}_2604839566
2018-03-29 23:45:39,2018032921001001130582557622	,129780927951103644	,12.65	,79.80	,Tmall Logisitic,2.06	,13.00,USD	,6.30880000	,菜鸟-保税_服务费用(商家){LP00093680348393}_2604839566
2018-03-29 23:45:39,2018032921001001130582557622	,129780927951103644	,12.65	,79.80	,Tmall Global Commission,0.21	,1.32,USD	,6.30880000	,Tmall Global Commission
2018-03-29 23:45:39,2018032921001001130582557622	,129780927951103644	,12.65	,79.80	,Alipay commission,0.13	,0.80,USD	,6.30880000	,Alipay service fee
2018-03-29 23:56:49,2018032921001001830562032485	,142612930109274305	,0.16	,1.00	,Alipay commission,0.00	,0.01,USD	,6.30880000	,Alipay service fee
2018-03-29 23:56:49,2018032921001001830562032485	,142612930109274305	,0.16	,1.00	,Tmall Global Commission,0.00	,0.00,USD	,6.30880000	,Tmall Global Commission
2018-03-29 23:58:27,2018032921001001180579416770	,142269017489909769	,0.16	,1.00	,Tmall Global Commission,0.00	,0.00,USD	,6.30880000	,Tmall Global Commission
2018-03-29 23:58:27,2018032921001001180579416770	,142269017489909769	,0.16	,1.00	,Alipay commission,0.00	,0.01,USD	,6.30880000	,Alipay service fee
2018-03-30 02:29:33,2018033021001001110590742676	,129706053863046941	,15.97	,100.78	,Alipay commission,0.16	,1.01,USD	,6.30880000	,Alipay service fee
2018-03-30 02:29:33,2018033021001001110590742676	,129706053863046941	,15.97	,100.78	,Tmall Logisitic,1.87	,11.78,USD	,6.30880000	,菜鸟-保税_进口关税(商家){LP00093683295374}_2604839566
2018-03-30 02:29:33,2018033021001001110590742676	,129706053863046941	,15.97	,100.78	,Tmall Global Commission,0.28	,1.78,USD	,6.30880000	,Tmall Global Commission
2018-03-30 02:29:33,2018033021001001110590742676	,129706053863046941	,15.97	,100.78	,Tmall Logisitic,2.06	,13.00,USD	,6.30880000	,菜鸟-保税_服务费用(商家){LP00093683295374}_2604839566
2018-03-30 05:20:27,2018033021001001240585565779	,142305083994187967	,0.16	,1.00	,Tmall Global Commission,0.00	,0.00,USD	,6.30880000	,Tmall Global Commission
2018-03-30 05:20:27,2018033021001001240585565779	,142305083994187967	,0.16	,1.00	,Alipay commission,0.00	,0.01,USD	,6.30880000	,Alipay service fee
2018-03-30 06:30:10,2018033021001001200586235566	,142451257633610207	,20.41	,128.75	,Alipay commission,0.20	,1.29,USD	,6.30880000	,Alipay service fee
2018-03-30 06:30:10,2018033021001001200586235566	,142451257633610207	,20.41	,128.75	,Tmall Logisitic,2.54	,16.00,USD	,6.30880000	,菜鸟-保税_服务费用(商家){LP00097560997258}_2604839566
2018-03-30 06:30:10,2018033021001001200586235566	,142451257633610207	,20.41	,128.75	,Tmall Global Commission,0.36	,2.28,USD	,6.30880000	,Tmall Global Commission
2018-03-30 06:30:10,2018033021001001200586235566	,142451257633610207	,20.41	,128.75	,Tmall Logisitic,2.34	,14.75,USD	,6.30880000	,菜鸟-保税_进口关税(商家){LP00097560997258}_2604839566
2018-03-30 08:19:39,2018033021001001480584133493	,142344226857702770	,0.16	,1.00	,Tmall Global Commission,0.00	,0.00,USD	,6.30880000	,Tmall Global Commission
2018-03-30 08:19:39,2018033021001001480584133493	,142344226857702770	,0.16	,1.00	,Alipay commission,0.00	,0.01,USD	,6.30880000	,Alipay service fee
2018-03-30 11:56:02,2018033021001001670228695253	,129789073332500150	,0.16	,1.00	,Tmall Global Commission,0.00	,0.00,USD	,6.29140000	,Tmall Global Commission
2018-03-30 11:56:02,2018033021001001670228695253	,129789073332500150	,0.16	,1.00	,Alipay commission,0.00	,0.01,USD	,6.29140000	,Alipay service fee
2018-03-30 12:00:11,2018033021001001230504956071	,142835951529880106	,8.18	,51.47	,Tmall Global Commission,0.15	,0.92,USD	,6.29140000	,Tmall Global Commission
2018-03-30 12:00:11,2018033021001001230504956071	,142835951529880106	,8.18	,51.47	,Tmall Logisitic,2.07	,13.00,USD	,6.29140000	,菜鸟-保税_服务费用(商家){LP00096814330455}_2604839566
2018-03-30 12:00:11,2018033021001001230504956071	,142835951529880106	,8.18	,51.47	,Tmall Logisitic,0.87	,5.47,USD	,6.29140000	,菜鸟-保税_进口关税(商家){LP00096814330455}_2604839566
2018-03-30 12:00:11,2018033021001001230505989325	,142835951528880106	,8.18	,51.47	,Tmall Global Commission,0.15	,0.92,USD	,6.29140000	,Tmall Global Commission
2018-03-30 12:00:11,2018033021001001230504956071	,142835951529880106	,8.18	,51.47	,Alipay commission,0.08	,0.51,USD	,6.29140000	,Alipay service fee
2018-03-30 12:00:11,2018033021001001230505989325	,142835951528880106	,8.18	,51.47	,Alipay commission,0.08	,0.51,USD	,6.29140000	,Alipay service fee
2018-03-30 12:00:11,2018033021001001230505989325	,142835951528880106	,8.18	,51.47	,Tmall Logisitic,0.87	,5.47,USD	,6.29140000	,菜鸟-保税_进口关税(商家){LP00097581181531}_2604839566
2018-03-30 12:00:11,2018033021001001230505989325	,142835951528880106	,8.18	,51.47	,Tmall Logisitic,2.07	,13.00,USD	,6.29140000	,菜鸟-保税_服务费用(商家){LP00097581181531}_2604839566
2018-03-30 13:18:16,2018033021001001000592840056	,142741338850443118	,0.16	,1.00	,Tmall Global Commission,0.00	,0.00,USD	,6.29140000	,Tmall Global Commission
2018-03-30 13:18:16,2018033021001001000592840056	,142741338850443118	,0.16	,1.00	,Alipay commission,0.00	,0.01,USD	,6.29140000	,Alipay service fee
2018-03-30 13:21:47,2018033021001001090580866807	,142491056743787783	,0.16	,1.00	,Tmall Global Commission,0.00	,0.00,USD	,6.29140000	,Tmall Global Commission
2018-03-30 13:21:47,2018033021001001090580866807	,142491056743787783	,0.16	,1.00	,Alipay commission,0.00	,0.01,USD	,6.29140000	,Alipay service fee
2018-03-30 13:27:49,2018033021001001000594437491	,142580672833443118	,4.76	,29.97	,Tmall Logisitic,0.87	,5.47,USD	,6.29140000	,菜鸟-保税_进口关税(商家){LP00097588464800}_2604839566
