Partner_transaction_id,Transaction_id,Amount,Rmb_amount,Fee,Refund,Settlement,Rmb_settlement,Currency,Rate,Payment_time,Settlement_time,Type
150261840179086292	,2018041821001001190555937949	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 21:50:33,,P
149718882987923024	,2018041821001001950540737011	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 21:51:09,,P
149564152334314916	,2018041821001001650545952314	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 21:52:10,,P
149564852406232305	,2018041821001001350579995203	,51.48	,324.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 21:54:46,,P
136119509363827630	,2018041821001001260575443310	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 21:56:24,,P
136120321608195435	,2018041821001001090562209788	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 21:58:35,,P
149566169000232305	,2018041821001001350576002647	,18.75	,118.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:00:41,,P
136156050040080255	,2018041821001001510571143299	,17.16	,108.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:01:01,,P
136053148331764748	,2018041821001001240557610372	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:01:11,,P
150265536715732169	,2018041821001001410581799736	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:02:33,,P
149723670812553001	,2018041821001001090562076013	,18.75	,118.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:05:28,,P
150206821332329265	,2018041821001001460573279811	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:06:48,,P
150215167227604865	,2018041821001001700542443248	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:07:43,,P
136055668630808244	,2018041821001001950542791720	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:08:56,,P
149570732323715700	,2018041821001001840545382646	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:09:50,,P
150268812834057673	,2018041821001001540533511088	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:12:23,,P
136124885767396639	,2018041821001001040562399783	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:13:09,,P
149551945328225803	,2018041821001001790295086140	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:22:29,,P
150234346602062199	,2018041821001001690296281315	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:25:22,,P
149879939394225803	,2018041821001001790293776777	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:26:06,,P
149732042073044821	,2018041821001001030569447196	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:27:16,,P
150222391791833263	,2018041821001001600545791824	,32.20	,202.68	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:28:56,,P
149554213529112715	,2018041821001001520517581510	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:29:45,,P
150218217693568469	,2018041821001001910545178373	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:32:14,,P
136223167325679743	,2018041821001001130565497545	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:35:34,,P
136224035987557941	,2018041821001001050563872929	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:40:54,,P
150228719801452369	,2018041821001001300553465780	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:42:57,,P
136172038301225053	,2018041821001001630214779177	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:51:08,,P
136229523927213333	,2018041821001001100573100416	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 22:58:26,,P
150251594606238286	,2018041821001001030570837200	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 23:04:55,,P
136233555214605130	,2018041821001001270587129293	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 23:07:24,,P
150240395607628697	,2018041821001001600546467551	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 23:12:41,,P
136234787847912440	,2018041821001001160566158599	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 23:13:39,,P
150243867222008370	,2018041821001001350579953131	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 23:19:38,,P
136180858386037956	,2018041821001001520517059708	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 23:22:01,,P
150298520663564771	,2018041821001001200560055363	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 23:22:25,,P
136079608418484646	,2018041821001001880544844961	,26.53	,167.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 23:23:45,,P
136180578319395240	,2018041821001001090563260931	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 23:24:42,,P
149569249082668219	,2018041821001001710543337242	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 23:25:03,,P
150300228671506892	,2018041821001001520518148226	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 23:28:52,,P
136088904580938647	,2018041821001001250578741210	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 23:58:05,,P
136190238340269157	,2018041821001001810548659388	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-18 23:59:38,,P
149909367091207519	,2018041921001001170560957203	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 00:09:42,,P
149581485521442210	,2018041921001001780546845312	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 00:13:46,,P
149582157762537406	,2018041921001001280537174302	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 00:20:26,,P
150264195525053490	,2018041921001001050563873706	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 00:33:24,,P
150277410129343565	,2018041921001001890545812609	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 00:33:49,,P
136165289244925457	,2018041921001001420572296231	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 01:03:42,,P
150328984271797661	,2018041921001001570572599909	,9.37	,59.00	,0.00	,9.37	,0.00	,0.00	,USD,6.29410000	,2018-04-19 02:09:14,,P
149774378317171810	,2018041921001001970543744831	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 04:27:26,,P
136193765472097136	,2018041921001001300554100207	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 08:37:35,,P
150297625596256397	,2018041921001001840545933620	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 08:38:38,,P
136228822147205237	,2018041921001001430580642296	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 08:40:20,,P
150364432215021274	,2018041921001001500568017869	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 08:57:38,,P
149642776875135015	,2018041921001001630551570192	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 09:05:27,,P
150306781237888490	,2018041921001001830545565320	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 09:05:31,,P
136235234009114459	,2018041921001001900543237690	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 09:08:57,,P
150307173764556975	,2018041921001001920556236831	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 09:10:39,,P
149645436301839215	,2018041921001001580564294799	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 09:12:06,,P
136133368653757432	,2018041921001001850546436331	,9.37	,59.00	,0.00	,9.37	,0.00	,0.00	,USD,6.29410000	,2018-04-19 09:12:20,,P
136237558718542530	,2018041921001001350579902191	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 09:21:33,,P
150329602565122784	,2018041921001001570573223335	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 09:25:25,,P
136240638291359345	,2018041921001001800551376396	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 09:29:55,,P
136296695800263743	,2018041921001001780226642265	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 09:35:34,,P
150335454081963186	,2018041921001001660547389899	,9.37	,59.00	,0.00	,9.37	,0.00	,0.00	,USD,6.29410000	,2018-04-19 09:35:44,,P
150316413912963186	,2018041921001001660547340140	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 09:37:18,,P
150318429329963474	,2018041921001001710273965751	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 09:38:09,,P
136142272511820448	,2018041921001001050564877619	,30.25	,190.37	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 09:43:21,,P
136250074271421541	,2018041921001001730545664425	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 10:01:24,,P
150392992603543278	,2018041921001001590572011113	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 10:08:51,,P
149969063878776502	,2018041921001001440558687945	,17.16	,108.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 10:13:44,,P
149644289894075008	,2018041921001001450578374600	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 10:13:53,,P
136316687602435537	,2018041921001001640547840143	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 10:30:24,,P
150353011227675363	,2018041921001001840547290343	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 10:33:43,,P
149674584409566011	,2018041921001001690547671960	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 10:34:18,,P
136161592402506139	,2018041921001001070569416059	,26.53	,167.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 10:34:38,,P
150353487182335397	,2018041921001001290559156088	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 10:34:41,,P
150353907653776264	,2018041921001001700542444973	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 10:37:42,,P
136164644778913331	,2018041921001001350578303610	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 10:46:00,,P
150357211908776264	,2018041921001001700544447142	,17.16	,108.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 10:46:38,,P
149681332010854507	,2018041921001001330580252302	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 10:51:39,,P
150354045134096861	,2018041921001001960545774864	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 10:52:26,,P
149660109170854507	,2018041921001001330581250196	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 10:53:12,,P
150358892000119497	,2018041921001001130565634262	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 10:55:48,,P
136327831539303847	,2018041921001001450579455505	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 11:02:33,,P
150379330512718876	,2018041921001001600546434659	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 11:13:25,,P
150366253422897083	,2018041921001001940547805467	,9.37	,59.00	,-	,-	,-	,-	,USD,6.29410000	,2018-04-19 11:19:04,,P
150380395754578088	,2018041921001001770211728755	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 11:31:47,,P
136345051051458042	,2018041921001001200558695315	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 11:45:26,,P
150440928551679874	,2018041921001001720240572323	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 11:50:24,,P
150379497623675363	,2018041921001001840545583645	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 11:50:37,,P
149707764648118412	,2018041921001001080564764294	,17.18	,108.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 12:09:29,,P
149866078866532901	,2018041921001001860544642070	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 12:16:36,,P
150390669650245870	,2018041921001001860547136750	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 12:17:36,,P
149714288443715701	,2018041921001001370584480402	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 12:30:54,,P
136308034260821138	,2018041921001001940548208416	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 12:41:30,,P
136275441224076231	,2018041921001001770543845000	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 12:52:07,,P
136363839687150733	,2018041921001001990546714207	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 12:53:39,,P
150468732224366784	,2018041921001001590572313406	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 13:01:38,,P
149729128716254129	,2018041921001001370584591213	,28.32	,177.99	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 13:11:43,,P
136215184431395745	,2018041921001001600545794219	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 13:22:57,,P
149733608292062117	,2018041921001001820545802796	,26.57	,167.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 13:23:59,,P
149711769544062117	,2018041921001001820547429879	,34.37	,216.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 13:24:25,,P
150044859232466308	,2018041921001001350578871689	,182.98	,1150.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 13:38:02,,P
136382403182026731	,2018041921001001230579765850	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 13:38:20,,P
136292045067663555	,2018041921001001330581788847	,28.32	,177.99	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 13:39:01,,P
136388003189995138	,2018041921001001490577744128	,18.78	,118.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 13:56:21,,P
149745200667114926	,2018041921001001440556817803	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 14:00:36,,P
136229772779513143	,2018041921001001980546059405	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 14:01:31,,P
150053203082271806	,2018041921001001940547607307	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 14:01:39,,P
150499112449032478	,2018041921001001620547600606	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 14:06:27,,P
149750632127755713	,2018041921001001720239931230	,17.18	,108.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 14:13:03,,P
150057179353200127	,2018041921001001100574109902	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 14:14:00,,P
149753236277062117	,2018041921001001820547247390	,51.63	,324.50	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 14:21:53,,P
136309041135780739	,2018041921001001630550540132	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 14:28:40,,P
150507736624405881	,2018041921001001600295009273	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 14:29:33,,P
136309573250727335	,2018041921001001420574102265	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 14:30:08,,P
149759760066826825	,2018041921001001410582244259	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 14:40:38,,P
150515016010911479	,2018041921001001990545998788	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 14:41:36,,P
136317973678400244	,2018041921001001430582290555	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 14:56:03,,P
149749513026989127	,2018041921001001930548861955	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 15:11:42,,P
149930618277059229	,2018041921001001740257616206	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 15:23:38,,P
149756177195590914	,2018041921001001470588341288	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 15:32:56,,P
149778016903202323	,2018041921001001120563982780	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 15:41:02,,P
136334717610670557	,2018041921001001260575841035	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 15:41:57,,P
150499898725307586	,2018041921001001680553487482	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 15:44:20,,P
149782692455104600	,2018041921001001120563840673	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 15:48:12,,P
136425383637293333	,2018041921001001340574260625	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 15:53:58,,P
150508718733736966	,2018041921001001300554534880	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 16:04:50,,P
150513422973563199	,2018041921001001180562443184	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 16:17:22,,P
136346169967631138	,2018041921001001560548123396	,19.42	,122.04	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 16:19:07,,P
150500821934448285	,2018041921001001590571827470	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 16:23:05,,P
150572920763945389	,2018041921001001830544801463	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 16:57:04,,P
149807416516157902	,2018041921001001420574051009	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 17:06:32,,P
150532295882762981	,2018041921001001650283903251	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 17:18:30,,P
149792269278104600	,2018041921001001120564377137	,17.18	,108.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 17:28:41,,P
150541451626139463	,2018041921001001930549026465	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 17:41:48,,P
136375457297645054	,2018041921001001970547171814	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 17:54:11,,P
150553350568453181	,2018041921001001280540808731	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 18:01:17,,P
149802601250035510	,2018041921001001690549474363	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 18:09:35,,P
150560406710271169	,2018041921001001890550922816	,10.86	,68.26	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 18:23:18,,P
150547245516742269	,2018041921001001250582173104	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 18:24:30,,P
136385173706040154	,2018041921001001970546611996	,19.42	,122.04	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 18:35:42,,P
150548785420750689	,2018041921001001780546006750	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 18:37:15,,P
149992302376290604	,2018041921001001800555920337	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 18:43:54,,P
136320324201096358	,2018041921001001700546157974	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 18:55:51,,P
150570655426648469	,2018041921001001250581512026	,23.34	,146.66	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 19:05:37,,P
136392789756471454	,2018041921001001990546162442	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 19:08:18,,P
150620156472201089	,2018041921001001630215570015	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 19:12:39,,P
136397689002656239	,2018041921001001980545318217	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 19:23:55,,P
150153555993700915	,2018041921001001200560260558	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 19:26:01,,P
136439242835860636	,2018041921001001790297108169	,30.10	,189.18	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 19:59:55,,P
136410205040696054	,2018041921001001350578976268	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 20:10:21,,P
150582245587332776	,2018041921001001430583846558	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 20:11:03,,P
150582749667239886	,2018041921001001190562288650	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 20:13:17,,P
136340792004696054	,2018041921001001350582132442	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 20:15:24,,P
136411661365390039	,2018041921001001470591070731	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 20:17:43,,P
136444814510294446	,2018041921001001140563237748	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 20:18:38,,P
136446046010903051	,2018041921001001850546998980	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 20:19:06,,P
150586501002119991	,2018041921001001330585057326	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 20:26:00,,P
136344376055626040	,2018041921001001350582394201	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 20:27:43,,P
150602742822874197	,2018041921001001550550144098	,14.08	,88.50	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 20:27:51,,P
149837629477277513	,2018041921001001160565761690	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 20:28:32,,P
150648464222515868	,2018041921001001270587545211	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 20:31:19,,P
136504707623631158	,2018041921001001860546735903	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 20:35:08,,P
136420313668237739	,2018041921001001400559217711	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 20:49:41,,P
149845301205493110	,2018041921001001090566307288	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 20:53:19,,P
149873748112038726	,2018041921001001660242719364	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 20:57:10,,P
150621138930055461	,2018041921001001810551453332	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 21:12:54,,P
150666020032270095	,2018041921001001880544280510	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 21:16:31,,P
150612121142674465	,2018041921001001930551705869	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 21:22:59,,P
150627746506970897	,2018041921001001740543996198	,17.64	,110.86	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 21:24:55,,P
136431401706669357	,2018041921001001680292418034	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 21:25:39,,P
150194911162143706	,2018041921001001590574516878	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 21:39:52,,P
136367168697221250	,2018041921001001180564453638	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 21:41:03,,P
136369800524664344	,2018041921001001550550262963	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 21:47:56,,P
136370192713664344	,2018041921001001550550273911	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 21:49:58,,P
150623685984486982	,2018041921001001370585843087	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 21:54:51,,P
136525231411045456	,2018041921001001210580089348	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 21:55:13,,P
136481466388546950	,2018041921001001870549551851	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 22:07:01,,P
136444085947690951	,2018041921001001890551398612	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 22:07:55,,P
150208631061590220	,2018041921001001430585547435	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 22:20:49,,P
150693572227938270	,2018041921001001960549348332	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 22:21:23,,P
149879349993868102	,2018041921001001410585767804	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 22:35:49,,P
136543319722664859	,2018041921001001340578612357	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 22:36:18,,P
150707096183156676	,2018041921001001000580506729	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 22:53:00,,P
149913340437603829	,2018041921001001040568216042	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 22:54:52,,P
150668962639609991	,2018041921001001280540478095	,19.42	,122.04	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 23:02:19,,P
136394972325710255	,2018041921001001790548324178	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 23:05:46,,P
136501094631788151	,2018041921001001780229663889	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 23:10:26,,P
150675990893319694	,2018041921001001950548995295	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 23:27:23,,P
150667281540140566	,2018041921001001970546178319	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 23:52:08,,P
150667393649187071	,2018041921001001200563481111	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 23:52:21,,P
150681619585175996	,2018041921001001810552337760	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-19 23:56:43,,P
150672125808849494	,2018042021001001840549625831	,9.39	,59.00	,0.00	,9.39	,0.00	,0.00	,USD,6.28490000	,2018-04-20 00:22:54,,P
150676885319849494	,2018042021001001840549377017	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-20 00:31:53,,P
150739604042548490	,2018042021001001300557880690	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-20 01:10:35,,P
149938456144214320	,2018042021001001520521876055	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-20 01:11:31,,P
149911101795313114	,2018042021001001610559028928	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-20 01:20:19,,P
150698978708702976	,2018042021001001060569412360	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-20 01:37:24,,P
150096322064331901	,2018042021001001740547048742	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-20 02:07:22,,P
150704551420894097	,2018042021001001080569390104	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-20 05:40:13,,P
136424540716469547	,2018042021001001730548386984	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-20 06:26:07,,P
150258387358249621	,2018042021001001460575762199	,9.39	,59.00	,-	,-	,-	,-	,USD,6.28490000	,2018-04-20 07:31:27,,P
